"Class","Spec","Talent","Talent.Level","Spec.Class"
"Warlock","Affliction","Howl of Terror","","Affliction.Warlock"
"Warlock","Affliction","Grimoire of Sacrifice","","Affliction.Warlock"
"Warlock","Affliction","Dark Soul: Misery","","Affliction.Warlock"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Shaman","Enhancement","Elemental Blast","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Earth Shield","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Spirits","","Enhancement.Shaman"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Rend","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Reverse Entropy","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Roaring Blaze","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Shaman","Enhancement","Forceful Winds","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Earth Shield","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Ascendance","","Enhancement.Shaman"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Reverse Entropy","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Roaring Blaze","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Monk","Windwalker","Eye of the Tiger","","Windwalker.Monk"
"Monk","Windwalker","Chi Torpedo","","Windwalker.Monk"
"Monk","Windwalker","Tiger's Lust","","Windwalker.Monk"
"Monk","Windwalker","Fist of the White Tiger","","Windwalker.Monk"
"Monk","Windwalker","Ring of Peace","","Windwalker.Monk"
"Monk","Windwalker","Diffuse Magic","","Windwalker.Monk"
"Monk","Windwalker","Dance of Chi-Ji","","Windwalker.Monk"
"Monk","Windwalker","Whirling Dragon Punch","","Windwalker.Monk"
"Hunter","Marksmanship","Serpent Sting","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Feral Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Spring Blossoms","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Impending Victory","","Fury.Warrior"
"Warrior","Fury","Frenzy","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Bladestorm","","Fury.Warrior"
"Warrior","Fury","Anger Management","","Fury.Warrior"
"Priest","Shadow","Fortress of the Mind","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Searing Nightmare","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Mindbender","","Shadow.Priest"
"Priest","Shadow","Ancient Madness","","Shadow.Priest"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Subterfuge","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Shaman","Restoration","Torrent","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Graceful Spirit","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Priest","Shadow","Fortress of the Mind","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Searing Nightmare","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Mindbender","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Druid","Feral","Lunar Inspiration","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Guardian Affinity","","Feral.Druid"
"Druid","Feral","Mighty Bash","","Feral.Druid"
"Druid","Feral","Soul of the Forest","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Feral Frenzy","","Feral.Druid"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Netherwalk","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Druid","Feral","Sabertooth","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Balance Affinity","","Feral.Druid"
"Druid","Feral","Heart of the Wild","","Feral.Druid"
"Druid","Feral","Soul of the Forest","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Bloodtalons","","Feral.Druid"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Reverse Entropy","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Roaring Blaze","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Shaman","Restoration","Unleash Life","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Graceful Spirit","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Priest","Shadow","Unfurling Darkness","","Shadow.Priest"
"Priest","Shadow","Intangibility","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Damnation","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Netherwalk","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Unbreakable Spirit","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Subterfuge","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Elusiveness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Starlord","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Druid","Feral","Lunar Inspiration","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Restoration Affinity","","Feral.Druid"
"Druid","Feral","Heart of the Wild","","Feral.Druid"
"Druid","Feral","Incarnation: King of the Jungle","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Feral Frenzy","","Feral.Druid"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Warlock","Demonology","Dreadlash","","Demonology.Warlock"
"Warlock","Demonology","Power Siphon","","Demonology.Warlock"
"Warlock","Demonology","Demon Skin","","Demonology.Warlock"
"Warlock","Demonology","From the Shadows","","Demonology.Warlock"
"Warlock","Demonology","Mortal Coil","","Demonology.Warlock"
"Warlock","Demonology","Inner Demons","","Demonology.Warlock"
"Warlock","Demonology","Sacrificed Souls","","Demonology.Warlock"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Cavalier","","Retribution.Paladin"
"Paladin","Retribution","Seraphim","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Angelic Feather","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Shaman","Enhancement","Forceful Winds","","Enhancement.Shaman"
"Shaman","Enhancement","Stormflurry","","Enhancement.Shaman"
"Shaman","Enhancement","Earth Shield","","Enhancement.Shaman"
"Shaman","Enhancement","Elemental Assault","","Enhancement.Shaman"
"Shaman","Enhancement","Nature's Guardian","","Enhancement.Shaman"
"Shaman","Enhancement","Sundering","","Enhancement.Shaman"
"Shaman","Enhancement","Ascendance","","Enhancement.Shaman"
"Hunter","Beast Mastery","Animal Companion","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Scent of Blood","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Camouflage","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Thrill of the Hunt","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Posthaste","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Stomp","","Beast Mastery.Hunter"
"Hunter","Beast Mastery","Aspect of the Beast","","Beast Mastery.Hunter"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Fist of Justice","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Burst","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Tiger's Lust","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Dampen Harm","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Reverse Entropy","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Roaring Blaze","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Shaman","Restoration","Unleash Life","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Nature's Guardian","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
